state,year,biasmo1,hate_crimes,fstate,merge_year,YEAR,Population,hate_crimes_per_100000
2,2016,43,3,4,2010,2010,6413737,0.046774602700422545
2,2016,45,2,4,2010,2010,6413737,0.031183068466948363
2,2016,51,1,4,2010,2010,6413737,0.015591534233474182
2,2017,11,24,4,2010,2010,6413737,0.37419682160338036
2,2017,12,73,4,2010,2010,6413737,1.1381819990436153
2,2017,13,3,4,2010,2010,6413737,0.046774602700422545
2,2017,14,2,4,2010,2010,6413737,0.031183068466948363
2,2017,15,14,4,2010,2010,6413737,0.21828147926863856
2,2017,21,37,4,2010,2010,6413737,0.5768867666385448
2,2017,22,1,4,2010,2010,6413737,0.015591534233474182
2,2017,24,3,4,2010,2010,6413737,0.046774602700422545
2,2017,25,4,4,2010,2010,6413737,0.062366136933896726
2,2017,26,1,4,2010,2010,6413737,0.015591534233474182
2,2017,32,28,4,2010,2010,6413737,0.4365629585372771
2,2017,33,3,4,2010,2010,6413737,0.046774602700422545
2,2017,41,43,4,2010,2010,6413737,0.6704359720393899
2,2017,42,5,4,2010,2010,6413737,0.0779576711673709
2,2017,43,3,4,2010,2010,6413737,0.046774602700422545
2,2017,45,2,4,2010,2010,6413737,0.031183068466948363
2,2017,51,4,4,2010,2010,6413737,0.062366136933896726
2,2017,52,1,4,2010,2010,6413737,0.015591534233474182
2,2017,62,1,4,2010,2010,6413737,0.015591534233474182
2,2017,71,12,4,2010,2010,6413737,0.18709841080169018
2,2018,11,13,4,2010,2010,6413737,0.20268994503516435
2,2018,12,55,4,2010,2010,6413737,0.8575343828410801
2,2018,14,1,4,2010,2010,6413737,0.015591534233474182
2,2018,15,7,4,2010,2010,6413737,0.10914073963431928
2,2018,21,19,4,2010,2010,6413737,0.29623915043600946
2,2018,22,2,4,2010,2010,6413737,0.031183068466948363
2,2018,23,1,4,2010,2010,6413737,0.015591534233474182
2,2018,24,4,4,2010,2010,6413737,0.062366136933896726
2,2018,26,8,4,2010,2010,6413737,0.12473227386779345
2,2018,32,11,4,2010,2010,6413737,0.171506876568216
2,2018,33,2,4,2010,2010,6413737,0.031183068466948363
2,2018,41,27,4,2010,2010,6413737,0.4209714243038029
2,2018,42,6,4,2010,2010,6413737,0.09354920540084509
2,2018,43,5,4,2010,2010,6413737,0.0779576711673709
2,2018,45,1,4,2010,2010,6413737,0.015591534233474182
2,2018,51,1,4,2010,2010,6413737,0.015591534233474182
2,2018,52,1,4,2010,2010,6413737,0.015591534233474182
2,2018,62,2,4,2010,2010,6413737,0.031183068466948363
2,2018,71,3,4,2010,2010,6413737,0.046774602700422545
2,2019,11,12,4,2010,2010,6413737,0.18709841080169018
2,2019,12,88,4,2010,2010,6413737,1.372055012545728
2,2019,13,4,4,2010,2010,6413737,0.062366136933896726
2,2019,14,1,4,2010,2010,6413737,0.015591534233474182
2,2019,15,3,4,2010,2010,6413737,0.046774602700422545
2,2019,21,22,4,2010,2010,6413737,0.343013753136432
2,2019,24,8,4,2010,2010,6413737,0.12473227386779345
2,2019,25,3,4,2010,2010,6413737,0.046774602700422545
2,2019,28,1,4,2010,2010,6413737,0.015591534233474182
2,2019,32,25,4,2010,2010,6413737,0.3897883558368545
2,2019,33,3,4,2010,2010,6413737,0.046774602700422545
2,2019,41,21,4,2010,2010,6413737,0.3274222189029578
2,2019,42,2,4,2010,2010,6413737,0.031183068466948363
2,2019,43,6,4,2010,2010,6413737,0.09354920540084509
2,2019,45,1,4,2010,2010,6413737,0.015591534233474182
2,2019,51,3,4,2010,2010,6413737,0.046774602700422545
2,2019,61,1,4,2010,2010,6413737,0.015591534233474182
2,2019,62,1,4,2010,2010,6413737,0.015591534233474182
2,2019,71,3,4,2010,2010,6413737,0.046774602700422545
2,2019,82,1,4,2010,2010,6413737,0.015591534233474182
3,1992,11,23,5,1990,1990,2344205,0.9811428607992901
3,1992,12,9,5,1990,1990,2344205,0.38392546726928745
3,1992,32,1,5,1990,1990,2344205,0.04265838525214305
3,1992,41,2,5,1990,1990,2344205,0.0853167705042861
3,1992,42,1,5,1990,1990,2344205,0.04265838525214305
3,1992,43,2,5,1990,1990,2344205,0.0853167705042861
3,1993,11,6,5,1990,1990,2344205,0.2559503115128583
3,1993,12,4,5,1990,1990,2344205,0.1706335410085722
3,1993,13,1,5,1990,1990,2344205,0.04265838525214305
3,1993,41,2,5,1990,1990,2344205,0.0853167705042861
3,1994,11,2,5,1990,1990,2344205,0.0853167705042861
3,1994,12,4,5,1990,1990,2344205,0.1706335410085722
3,1994,14,2,5,1990,1990,2344205,0.0853167705042861
3,1994,23,1,5,1990,1990,2344205,0.04265838525214305
3,1994,41,1,5,1990,1990,2344205,0.04265838525214305
3,1995,12,4,5,1990,1990,2344205,0.1706335410085722
3,1995,14,1,5,1990,1990,2344205,0.04265838525214305
3,1995,32,2,5,1990,1990,2344205,0.0853167705042861
3,1996,15,1,5,1990,1990,2344205,0.04265838525214305
3,1998,11,1,5,1990,1990,2344205,0.04265838525214305
3,1998,12,1,5,1990,1990,2344205,0.04265838525214305
3,1998,41,1,5,1990,1990,2344205,0.04265838525214305
3,1999,11,1,5,1990,1990,2344205,0.04265838525214305
3,1999,12,5,5,1990,1990,2344205,0.21329192626071525
3,1999,32,1,5,1990,1990,2344205,0.04265838525214305
3,1999,33,1,5,1990,1990,2344205,0.04265838525214305
3,2000,12,2,5,2000,2000,2672286,0.07484228858737425
3,2000,32,1,5,2000,2000,2672286,0.03742114429368713
3,2001,11,1,5,2000,2000,2672286,0.03742114429368713
3,2001,12,1,5,2000,2000,2672286,0.03742114429368713
3,2001,21,1,5,2000,2000,2672286,0.03742114429368713
3,2003,11,94,5,2000,2000,2672286,3.51758756360659
3,2003,12,46,5,2000,2000,2672286,1.7213726375096077
3,2003,13,3,5,2000,2000,2672286,0.11226343288106137
3,2003,15,1,5,2000,2000,2672286,0.03742114429368713
3,2003,21,1,5,2000,2000,2672286,0.03742114429368713
3,2003,25,1,5,2000,2000,2672286,0.03742114429368713
3,2003,32,10,5,2000,2000,2672286,0.3742114429368713
3,2003,33,1,5,2000,2000,2672286,0.03742114429368713
3,2003,41,5,5,2000,2000,2672286,0.18710572146843565
3,2003,43,1,5,2000,2000,2672286,0.03742114429368713
3,2003,44,3,5,2000,2000,2672286,0.11226343288106137
3,2003,51,1,5,2000,2000,2672286,0.03742114429368713
3,2003,52,3,5,2000,2000,2672286,0.11226343288106137
3,2004,11,47,5,2000,2000,2672286,1.758793781803295
3,2004,12,26,5,2000,2000,2672286,0.9729497516358653
3,2004,13,3,5,2000,2000,2672286,0.11226343288106137
3,2004,14,2,5,2000,2000,2672286,0.07484228858737425
3,2004,21,2,5,2000,2000,2672286,0.07484228858737425
3,2004,24,1,5,2000,2000,2672286,0.03742114429368713
3,2004,25,4,5,2000,2000,2672286,0.1496845771747485
3,2004,32,1,5,2000,2000,2672286,0.03742114429368713
3,2004,33,1,5,2000,2000,2672286,0.03742114429368713
3,2004,41,2,5,2000,2000,2672286,0.07484228858737425
3,2004,44,3,5,2000,2000,2672286,0.11226343288106137
3,2004,52,1,5,2000,2000,2672286,0.03742114429368713
3,2005,11,42,5,2000,2000,2672286,1.5716880603348593
3,2005,12,39,5,2000,2000,2672286,1.459424627453798
3,2005,13,7,5,2000,2000,2672286,0.26194801005580987
3,2005,14,5,5,2000,2000,2672286,0.18710572146843565
3,2005,15,4,5,2000,2000,2672286,0.1496845771747485
3,2005,21,2,5,2000,2000,2672286,0.07484228858737425
3,2005,22,2,5,2000,2000,2672286,0.07484228858737425
3,2005,23,3,5,2000,2000,2672286,0.11226343288106137
3,2005,24,1,5,2000,2000,2672286,0.03742114429368713
3,2005,26,1,5,2000,2000,2672286,0.03742114429368713
3,2005,27,1,5,2000,2000,2672286,0.03742114429368713
3,2005,32,10,5,2000,2000,2672286,0.3742114429368713
3,2005,33,1,5,2000,2000,2672286,0.03742114429368713
3,2005,41,5,5,2000,2000,2672286,0.18710572146843565
3,2005,42,1,5,2000,2000,2672286,0.03742114429368713
3,2005,43,1,5,2000,2000,2672286,0.03742114429368713
3,2005,44,1,5,2000,2000,2672286,0.03742114429368713
3,2005,45,8,5,2000,2000,2672286,0.299369154349497
3,2006,11,47,5,2000,2000,2672286,1.758793781803295
3,2006,12,36,5,2000,2000,2672286,1.3471611945727366
3,2006,14,3,5,2000,2000,2672286,0.11226343288106137
3,2006,15,5,5,2000,2000,2672286,0.18710572146843565
3,2006,21,1,5,2000,2000,2672286,0.03742114429368713
3,2006,23,1,5,2000,2000,2672286,0.03742114429368713
3,2006,25,1,5,2000,2000,2672286,0.03742114429368713
3,2006,32,6,5,2000,2000,2672286,0.22452686576212275
3,2006,41,2,5,2000,2000,2672286,0.07484228858737425
3,2006,42,1,5,2000,2000,2672286,0.03742114429368713
3,2006,43,2,5,2000,2000,2672286,0.07484228858737425
3,2006,45,6,5,2000,2000,2672286,0.22452686576212275
3,2006,52,2,5,2000,2000,2672286,0.07484228858737425
3,2007,11,3,5,2000,2000,2672286,0.11226343288106137
3,2007,12,14,5,2000,2000,2672286,0.5238960201116197
3,2007,13,1,5,2000,2000,2672286,0.03742114429368713
3,2007,14,3,5,2000,2000,2672286,0.11226343288106137
3,2007,21,1,5,2000,2000,2672286,0.03742114429368713
3,2007,32,3,5,2000,2000,2672286,0.11226343288106137
3,2007,41,4,5,2000,2000,2672286,0.1496845771747485
3,2007,43,4,5,2000,2000,2672286,0.1496845771747485
3,2008,11,25,5,2000,2000,2672286,0.9355286073421781
3,2008,12,40,5,2000,2000,2672286,1.4968457717474852
3,2008,23,1,5,2000,2000,2672286,0.03742114429368713
3,2008,25,2,5,2000,2000,2672286,0.07484228858737425
3,2008,32,5,5,2000,2000,2672286,0.18710572146843565
3,2008,41,4,5,2000,2000,2672286,0.1496845771747485
3,2008,42,1,5,2000,2000,2672286,0.03742114429368713
3,2008,43,5,5,2000,2000,2672286,0.18710572146843565
3,2008,44,7,5,2000,2000,2672286,0.26194801005580987
3,2008,45,1,5,2000,2000,2672286,0.03742114429368713
3,2009,11,20,5,2000,2000,2672286,0.7484228858737426
3,2009,12,23,5,2000,2000,2672286,0.8606863187548038
3,2009,13,1,5,2000,2000,2672286,0.03742114429368713
3,2009,14,1,5,2000,2000,2672286,0.03742114429368713
3,2009,21,1,5,2000,2000,2672286,0.03742114429368713
3,2009,22,1,5,2000,2000,2672286,0.03742114429368713
3,2009,23,1,5,2000,2000,2672286,0.03742114429368713
3,2009,24,1,5,2000,2000,2672286,0.03742114429368713
3,2009,27,1,5,2000,2000,2672286,0.03742114429368713
3,2009,32,7,5,2000,2000,2672286,0.26194801005580987
3,2009,41,5,5,2000,2000,2672286,0.18710572146843565
3,2009,42,3,5,2000,2000,2672286,0.11226343288106137
3,2009,43,1,5,2000,2000,2672286,0.03742114429368713
3,2009,44,4,5,2000,2000,2672286,0.1496845771747485
3,2009,45,4,5,2000,2000,2672286,0.1496845771747485
3,2009,52,1,5,2000,2000,2672286,0.03742114429368713
3,2010,11,11,5,2010,2010,2921606,0.3765052508791398
3,2010,12,21,5,2010,2010,2921606,0.7187827516783577
3,2010,13,1,5,2010,2010,2921606,0.03422775007992179
3,2010,14,5,5,2010,2010,2921606,0.171138750399609
3,2010,15,3,5,2010,2010,2921606,0.10268325023976538
3,2010,22,2,5,2010,2010,2921606,0.06845550015984359
3,2010,25,1,5,2010,2010,2921606,0.03422775007992179
3,2010,26,3,5,2010,2010,2921606,0.10268325023976538
3,2010,32,4,5,2010,2010,2921606,0.13691100031968717
3,2010,33,2,5,2010,2010,2921606,0.06845550015984359
3,2010,41,5,5,2010,2010,2921606,0.171138750399609
3,2010,42,1,5,2010,2010,2921606,0.03422775007992179
3,2010,44,1,5,2010,2010,2921606,0.03422775007992179
3,2010,45,3,5,2010,2010,2921606,0.10268325023976538
3,2011,11,2,5,2010,2010,2921606,0.06845550015984359
3,2011,12,4,5,2010,2010,2921606,0.13691100031968717
3,2011,13,1,5,2010,2010,2921606,0.03422775007992179
3,2011,23,1,5,2010,2010,2921606,0.03422775007992179
3,2011,32,1,5,2010,2010,2921606,0.03422775007992179
3,2011,33,1,5,2010,2010,2921606,0.03422775007992179
3,2011,41,1,5,2010,2010,2921606,0.03422775007992179
3,2012,11,9,5,2010,2010,2921606,0.3080497507192962
3,2012,12,10,5,2010,2010,2921606,0.342277500799218
3,2012,22,1,5,2010,2010,2921606,0.03422775007992179
3,2012,25,1,5,2010,2010,2921606,0.03422775007992179
3,2012,26,1,5,2010,2010,2921606,0.03422775007992179
3,2012,32,2,5,2010,2010,2921606,0.06845550015984359
3,2012,41,3,5,2010,2010,2921606,0.10268325023976538
3,2012,42,1,5,2010,2010,2921606,0.03422775007992179
3,2012,43,4,5,2010,2010,2921606,0.13691100031968717
3,2012,44,1,5,2010,2010,2921606,0.03422775007992179
3,2012,45,6,5,2010,2010,2921606,0.20536650047953076
3,2012,52,12,5,2010,2010,2921606,0.4107330009590615
3,2013,11,3,5,2010,2010,2921606,0.10268325023976538
3,2013,12,14,5,2010,2010,2921606,0.47918850111890515
3,2013,32,2,5,2010,2010,2921606,0.06845550015984359
3,2013,41,4,5,2010,2010,2921606,0.13691100031968717
3,2013,42,4,5,2010,2010,2921606,0.13691100031968717
3,2014,11,1,5,2010,2010,2921606,0.03422775007992179
3,2014,12,4,5,2010,2010,2921606,0.13691100031968717
3,2014,24,1,5,2010,2010,2921606,0.03422775007992179
3,2014,33,1,5,2010,2010,2921606,0.03422775007992179
3,2014,43,1,5,2010,2010,2921606,0.03422775007992179
3,2015,32,3,5,2010,2010,2921606,0.10268325023976538
3,2015,41,1,5,2010,2010,2921606,0.03422775007992179
3,2015,43,1,5,2010,2010,2921606,0.03422775007992179
3,2016,12,3,5,2010,2010,2921606,0.10268325023976538
3,2016,24,1,5,2010,2010,2921606,0.03422775007992179
3,2016,32,5,5,2010,2010,2921606,0.171138750399609
3,2016,33,2,5,2010,2010,2921606,0.06845550015984359
3,2016,71,1,5,2010,2010,2921606,0.03422775007992179
3,2017,11,5,5,2010,2010,2921606,0.171138750399609
3,2017,12,14,5,2010,2010,2921606,0.47918850111890515
3,2017,41,2,5,2010,2010,2921606,0.06845550015984359
3,2017,43,1,5,2010,2010,2921606,0.03422775007992179
3,2017,44,1,5,2010,2010,2921606,0.03422775007992179
3,2017,52,1,5,2010,2010,2921606,0.03422775007992179
3,2018,11,6,5,2010,2010,2921606,0.20536650047953076
3,2018,12,9,5,2010,2010,2921606,0.3080497507192962
3,2018,21,1,5,2010,2010,2921606,0.03422775007992179
3,2018,32,2,5,2010,2010,2921606,0.06845550015984359
3,2018,33,1,5,2010,2010,2921606,0.03422775007992179
3,2018,43,1,5,2010,2010,2921606,0.03422775007992179
3,2018,52,1,5,2010,2010,2921606,0.03422775007992179
3,2018,72,2,5,2010,2010,2921606,0.06845550015984359
3,2019,11,5,5,2010,2010,2921606,0.171138750399609
3,2019,12,10,5,2010,2010,2921606,0.342277500799218
3,2019,13,3,5,2010,2010,2921606,0.10268325023976538
3,2019,14,1,5,2010,2010,2921606,0.03422775007992179
3,2019,23,1,5,2010,2010,2921606,0.03422775007992179
3,2019,32,2,5,2010,2010,2921606,0.06845550015984359
3,2019,43,2,5,2010,2010,2921606,0.06845550015984359
3,2019,45,1,5,2010,2010,2921606,0.03422775007992179
3,2019,71,1,5,2010,2010,2921606,0.03422775007992179
3,2019,72,8,5,2010,2010,2921606,0.27382200063937434
4,1992,11,12,6,1990,1990,29715727,0.04038265663162136
4,1992,12,14,6,1990,1990,29715727,0.047113099403558255
4,1992,14,11,6,1990,1990,29715727,0.037017435245652916
4,1992,21,5,6,1990,1990,29715727,0.016826106929842235
4,1992,25,2,6,1990,1990,29715727,0.006730442771936894
4,1992,26,1,6,1990,1990,29715727,0.003365221385968447
4,1992,32,1,6,1990,1990,29715727,0.003365221385968447
4,1992,33,5,6,1990,1990,29715727,0.016826106929842235
4,1992,41,22,6,1990,1990,29715727,0.07403487049130583
4,1992,43,4,6,1990,1990,29715727,0.013460885543873789
4,1993,11,73,6,1990,1990,29715727,0.24566116117569664
4,1993,12,72,6,1990,1990,29715727,0.2422959397897282
4,1993,14,36,6,1990,1990,29715727,0.1211479698948641
4,1993,15,7,6,1990,1990,29715727,0.023556549701779127
4,1993,21,42,6,1990,1990,29715727,0.14133929821067479
4,1993,23,1,6,1990,1990,29715727,0.003365221385968447
4,1993,24,1,6,1990,1990,29715727,0.003365221385968447
4,1993,25,1,6,1990,1990,29715727,0.003365221385968447
4,1993,32,6,6,1990,1990,29715727,0.02019132831581068
4,1993,33,9,6,1990,1990,29715727,0.030286992473716023
4,1993,41,102,6,1990,1990,29715727,0.34325258136878156
4,1993,42,14,6,1990,1990,29715727,0.047113099403558255
4,1994,11,63,6,1990,1990,29715727,0.21200894731601214
4,1994,12,74,6,1990,1990,29715727,0.24902638256166507
4,1994,14,33,6,1990,1990,29715727,0.11105230573695875
4,1994,15,12,6,1990,1990,29715727,0.04038265663162136
4,1994,21,30,6,1990,1990,29715727,0.1009566415790534
4,1994,23,3,6,1990,1990,29715727,0.01009566415790534
4,1994,24,2,6,1990,1990,29715727,0.006730442771936894
4,1994,25,6,6,1990,1990,29715727,0.02019132831581068
4,1994,26,1,6,1990,1990,29715727,0.003365221385968447
4,1994,32,19,6,1990,1990,29715727,0.06393920633340049
4,1994,33,16,6,1990,1990,29715727,0.053843542175495154
4,1994,41,84,6,1990,1990,29715727,0.28267859642134957
4,1994,42,10,6,1990,1990,29715727,0.03365221385968447
4,1994,43,1,6,1990,1990,29715727,0.003365221385968447
4,1995,11,193,6,1990,1990,29715727,0.6494877274919103
4,1995,12,567,6,1990,1990,29715727,1.9080805258441094
4,1995,13,1,6,1990,1990,29715727,0.003365221385968447
4,1995,14,142,6,1990,1990,29715727,0.4778614368075194
4,1995,15,81,6,1990,1990,29715727,0.2725829322634442
4,1995,21,174,6,1990,1990,29715727,0.5855485211585099
4,1995,22,4,6,1990,1990,29715727,0.013460885543873789
4,1995,23,8,6,1990,1990,29715727,0.026921771087747577
4,1995,24,8,6,1990,1990,29715727,0.026921771087747577
4,1995,25,18,6,1990,1990,29715727,0.06057398494743205
4,1995,26,7,6,1990,1990,29715727,0.023556549701779127
4,1995,32,158,6,1990,1990,29715727,0.5317049789830146
4,1995,33,73,6,1990,1990,29715727,0.24566116117569664
4,1995,41,251,6,1990,1990,29715727,0.8446705678780801
4,1995,42,50,6,1990,1990,29715727,0.16826106929842236
4,1995,43,14,6,1990,1990,29715727,0.047113099403558255
4,1995,44,1,6,1990,1990,29715727,0.003365221385968447
4,1995,45,1,6,1990,1990,29715727,0.003365221385968447
4,1996,11,220,6,1990,1990,29715727,0.7403487049130583
4,1996,12,759,6,1990,1990,29715727,2.5542030319500513
4,1996,13,5,6,1990,1990,29715727,0.016826106929842235
4,1996,14,153,6,1990,1990,29715727,0.5148788720531724
4,1996,15,69,6,1990,1990,29715727,0.23220027563182283
4,1996,21,166,6,1990,1990,29715727,0.5586267500707622
4,1996,22,5,6,1990,1990,29715727,0.016826106929842235
4,1996,23,33,6,1990,1990,29715727,0.11105230573695875
4,1996,24,9,6,1990,1990,29715727,0.030286992473716023
4,1996,25,11,6,1990,1990,29715727,0.037017435245652916
4,1996,26,3,6,1990,1990,29715727,0.01009566415790534
4,1996,32,167,6,1990,1990,29715727,0.5619919714567306
4,1996,33,90,6,1990,1990,29715727,0.30286992473716023
4,1996,41,306,6,1990,1990,29715727,1.0297577441063448
4,1996,42,45,6,1990,1990,29715727,0.15143496236858012
4,1996,43,7,6,1990,1990,29715727,0.023556549701779127
4,1996,44,1,6,1990,1990,29715727,0.003365221385968447
4,1996,45,3,6,1990,1990,29715727,0.01009566415790534
4,1997,11,147,6,1990,1990,29715727,0.4946875437373617
4,1997,12,629,6,1990,1990,29715727,2.116724251774153
4,1997,13,2,6,1990,1990,29715727,0.006730442771936894
4,1997,14,160,6,1990,1990,29715727,0.5384354217549515
4,1997,15,73,6,1990,1990,29715727,0.24566116117569664
4,1997,21,212,6,1990,1990,29715727,0.7134269338253107
4,1997,23,21,6,1990,1990,29715727,0.07066964910533739
4,1997,24,1,6,1990,1990,29715727,0.003365221385968447
4,1997,25,6,6,1990,1990,29715727,0.02019132831581068
4,1997,26,1,6,1990,1990,29715727,0.003365221385968447
4,1997,27,1,6,1990,1990,29715727,0.003365221385968447
4,1997,32,141,6,1990,1990,29715727,0.47449621542155096
4,1997,33,78,6,1990,1990,29715727,0.26248726810553885
4,1997,41,284,6,1990,1990,29715727,0.9557228736150388
4,1997,42,57,6,1990,1990,29715727,0.19181761900020147
4,1997,43,15,6,1990,1990,29715727,0.0504783207895267
4,1997,44,1,6,1990,1990,29715727,0.003365221385968447
4,1997,51,2,6,1990,1990,29715727,0.006730442771936894
4,1998,11,147,6,1990,1990,29715727,0.4946875437373617
4,1998,12,509,6,1990,1990,29715727,1.7128976854579394
4,1998,13,5,6,1990,1990,29715727,0.016826106929842235
4,1998,14,135,6,1990,1990,29715727,0.45430488710574035
4,1998,15,140,6,1990,1990,29715727,0.4711309940355826
4,1998,21,175,6,1990,1990,29715727,0.5889137425444781
4,1998,22,13,6,1990,1990,29715727,0.04374787801758981
4,1998,23,14,6,1990,1990,29715727,0.047113099403558255
4,1998,24,4,6,1990,1990,29715727,0.013460885543873789
4,1998,25,17,6,1990,1990,29715727,0.057208763561463594
4,1998,26,2,6,1990,1990,29715727,0.006730442771936894
4,1998,32,126,6,1990,1990,29715727,0.4240178946320243
4,1998,33,72,6,1990,1990,29715727,0.2422959397897282
4,1998,41,307,6,1990,1990,29715727,1.033122965492313
4,1998,42,58,6,1990,1990,29715727,0.19518284038616993
4,1998,43,21,6,1990,1990,29715727,0.07066964910533739
4,1998,44,1,6,1990,1990,29715727,0.003365221385968447
4,1998,51,3,6,1990,1990,29715727,0.01009566415790534
4,1999,11,127,6,1990,1990,29715727,0.4273831160179928
4,1999,12,600,6,1990,1990,29715727,2.0191328315810684
4,1999,13,5,6,1990,1990,29715727,0.016826106929842235
4,1999,14,126,6,1990,1990,29715727,0.4240178946320243
4,1999,15,72,6,1990,1990,29715727,0.2422959397897282
4,1999,21,280,6,1990,1990,29715727,0.9422619880711652
4,1999,22,8,6,1990,1990,29715727,0.026921771087747577
4,1999,23,15,6,1990,1990,29715727,0.0504783207895267
4,1999,24,5,6,1990,1990,29715727,0.016826106929842235
4,1999,25,27,6,1990,1990,29715727,0.09086097742114807
4,1999,26,3,6,1990,1990,29715727,0.01009566415790534
4,1999,32,162,6,1990,1990,29715727,0.5451658645268884
4,1999,33,81,6,1990,1990,29715727,0.2725829322634442
4,1999,41,339,6,1990,1990,29715727,1.1408100498433034
4,1999,42,67,6,1990,1990,29715727,0.22546983285988595
4,1999,43,30,6,1990,1990,29715727,0.1009566415790534
4,1999,51,2,6,1990,1990,29715727,0.006730442771936894
4,2000,11,145,6,2000,2000,33884660,0.427922251543914
4,2000,12,606,6,2000,2000,33884660,1.788419892659392
4,2000,13,2,6,2000,2000,33884660,0.00590237588336433
4,2000,14,100,6,2000,2000,33884660,0.2951187941682165
4,2000,15,86,6,2000,2000,33884660,0.2538021629846662
4,2000,21,236,6,2000,2000,33884660,0.6964803542369911
4,2000,22,9,6,2000,2000,33884660,0.026560691475139488
4,2000,23,18,6,2000,2000,33884660,0.053121382950278975
4,2000,24,3,6,2000,2000,33884660,0.008853563825046496
4,2000,25,30,6,2000,2000,33884660,0.08853563825046497
4,2000,26,5,6,2000,2000,33884660,0.014755939708410827
4,2000,32,199,6,2000,2000,33884660,0.5872864003947509
4,2000,33,96,6,2000,2000,33884660,0.2833140424014879
4,2000,41,325,6,2000,2000,33884660,0.9591360810467038
4,2000,42,45,6,2000,2000,33884660,0.13280345737569746
